id,type
49da7d46,1
282bf7b3,1
2a5ba2da,1
24bf603c,1
11d52a92,0
1446a426,1
6a595564,1
eaba032c,0
d63e0dc9,1
d34ad3bc,1
852e3e23,0
137bed48,0
8b04d771,1
8376b0bb,0
fd7cf146,0
6b7f96eb,1
1fb6a651,0
f3441c89,0
00a73023,0
c910c773,1
e9624fb9,1
51a7b79e,0
1ca760dd,0
2aa88cb3,0
23fae70c,0
987c3be3,0
21e6574f,1
4fe268a5,1
aceffead,1
40cf85a2,0
d35a0fb3,1
9d9aa55a,0
b9980945,0
fd12eb02,1
7f771d20,0
b5943bf8,1
67f52152,0
b2e8c2aa,0
035fc604,1
9f772977,1
de203924,1
59e1d5e3,0
e16513a0,1
b9d56a92,1
cf3d9c37,0
4991f6cf,1
efaa022f,1
b07c9d70,0
924ac375,1
bdb324ba,0
0f2ce15c,1
ea60de10,0
ceff54bf,0
2a318832,0
009e0769,1
ae67d874,0
4845b518,0
06ca062f,1
6faf63fc,0
9fac8bbe,1
8836146a,0
c3d56973,0
9da4e569,0
baaeadd8,1
c9b64581,0
37b54977,0
b201541c,1
cb67f247,0
8741bc9a,1
adca0d87,1
7db337a6,1
b36bd65c,0
454c6031,0
6ff86999,0
2cd8bea4,0
6f3920a6,1
e49705a7,0
97cf11bd,1
2d0a8a26,1
61317c24,0
05a914c9,1
a040c612,0
dcc13097,1
5e130ee1,1
d429553b,0
d0492490,0
4aa34212,1
c5854fb5,0
b3b9fb4d,0
3cc79916,1
2cacf02b,1
dd236725,0
9b6239bf,0
5bcf0fc6,1
d6035293,0
a5b9aded,0
a3b336b2,1
d30e6ed5,1
84574153,1
30da583b,0
ff3534c3,1
af6c433c,1
00794932,1
7649bca3,0
eebb65e7,0
b925b185,1
f1f98176,0
82078f42,1
d45782e1,1
1248cfa9,0
28e01918,0
e4148b67,0
c948bde0,0
c461f9bb,1
61e4f63b,0
c96cc19d,0
86ea9ce6,0
1eb2e438,1
c9b585a4,1
208d7af9,0
045dc6a3,1
ea4a13d3,0
0414437b,0
11cf6caa,1
0a425a34,0
bf251b42,1
57ca549d,0
c1d4ab8e,0
f97b01e4,0
8e8e857b,1
ce95c30e,0
08897b56,0
64aa351f,0
c1df8687,1
035faec6,1
b7be99ed,1
af23210d,1
67cecf03,1
8a6e7b86,1
2fac263e,0
4288d495,1
3494c2fa,0
c10ffdb2,1
893cda5b,1
7ce2d4d3,1
6208d654,0
6ac59153,1
ce9523ce,0
ea68cb4b,0
8e7d6eac,1
12bc1868,1
c09a2505,0
4122ba43,1
50676532,0
d4a3ad78,1
06cd6a20,1
21385bf8,1
b082c059,0
b688858d,0
3993bbf2,0
eaf250f7,1
3521af3f,0
70c824bf,0
b95145fe,0
9c62186b,0
09ae927d,0
916f9f9f,1
2589cb97,0
8d43f1e6,0
fd5d21a0,0
d8b9814c,1
11b4e23b,1
f47816f2,1
e3adac20,1
2f19d8af,1
036dce03,1
2b70317d,0
7712e0d6,1
fbb762f8,0
fb40ff69,1
17d7babb,0
6868b48a,0
7a10cae3,1
bd776e58,0
fa5d8bb6,0
96bf7ae8,0
73f2bfea,0
398299c5,0
9c4cc1a5,1
34554a18,1
5e2d25b6,1
de233eff,1
62785a4a,0
be44688a,1
a6e47170,0
97b1fbb7,0
f6674cad,1
165f6b95,1
cc4269cb,1
11a16eac,0
2109c701,0
c29cfbdb,0
08effbb7,1
ebd8850a,0
fd4ab581,0
307cd386,0
d3cb4383,1
77548b62,1
2c814c40,0
612f2731,0
66e4e816,1
88fed06d,1
b529907e,0
351fbb66,1
a8cade97,1
4b9d0689,0
e2f2d029,0
4c52d76b,0
2ac1555f,1
5917b7b6,0
b6f73671,1
fa1ca6b5,0
e44c874c,0
efa9e764,0
13f45c3c,0
aea8ac8f,1
5307cf98,1
d86bd618,0
e29e4522,1
026599f8,1
efcdf837,1
5fa2a9b8,1
587e2e24,1
0e746fef,1
fa3d37b6,1
a2fe7b1a,0
4154a9dc,1
92e6985c,1
01fa19ae,1
242e2288,1
1096b05a,0
32b51158,0
7d26a8ad,0
3567a000,1
341bf541,0
aed3449b,1
fba3a843,1
4f57e124,0
6fafb9cf,1
1bfa5c49,0
c88b1a7c,1
a64d325b,1
2d6ca0b0,0
7be12833,0
7c1b77af,1
d9d66ef7,1
fdae8374,0
87f33ecb,1
ff158046,0
bf369c7d,0
eed50f22,1
6bd06479,1
94a1ba91,0
559c4247,0
f3d8c01d,1
2d1772de,1
c12ca0dc,0
0d91512f,0
c3bebbac,1
0142d1b0,1
3f6d9d92,0
07921f17,1
dbbf4f78,0
63326116,1
746620d6,0
35aec692,1
2b98f7ea,0
8db08917,0
4d459253,0
6d7d470d,0
9de4d6bb,1
c1738542,1
5cf0d841,1
04b23f4b,0
373bee61,1
b1149e10,1
2a7bb3b1,1
32553b25,0
c484a167,0
cb08b6c9,1
e67a90c7,1
f23fcb9f,1
ef43136a,1
3296a76b,1
cbefa57f,0
72cdb5f3,1
b5c519cd,0
c62ef2f4,0
80b3bc03,0
a248db61,0
09c6d17c,1
fc9fffdc,1
8c633d47,1
04d9ccc6,1
6b410c89,0
102fc91e,1
8956d65c,0
fa750a6a,1
3cf26c3f,1
42d93011,1
484c8855,0
0a4a1d3b,0
9eb927a0,1
59728bd2,0
7bc3cb1e,1
adc6c22d,1
3b19e31b,1
1fe0f503,0
409c450c,1
1ab876e8,1
c6d3e450,0
5e37cb1f,0
0c8f161b,1
2edb5c54,1
fab1341e,1
2e1d9854,1
fc5ccd04,1
dc2f6bb0,0
d66eb0f6,0
f463442d,0
e55607d8,0
259d4761,0
e53491ce,1
bb34b35f,0
c4b357b5,0
2a202a2d,1
779685eb,1
acf285d7,1
b7a7564a,0
cea47eab,1
8ed71f85,1
05728015,1
c3c0275f,1
fca493b6,0
8cd627a3,1
0eb3a82a,1
65ec7365,1
0a9cf188,1
0525e5d5,0
7cc5e9a4,1
7ac531b7,0
8a3931e3,1
6b66b022,1
dd2335f9,0
2faa5833,0
2c199871,0
3686f36e,0
a03bca62,0
05b4381b,0
ef861232,1
26b26045,0
1c195ea5,1
0ec1f1a2,1
051ecb5e,0
2964a41c,1
22181d5b,1
1b246108,0
95f2eba0,0
bc5db835,1
72e2fc08,0
088fa04b,0
47cd15bf,0
c9e782c1,1
52e08dee,0
ad548760,0
9496e890,0
7412e463,1
582f6140,1
3bb962c0,0
5c990cc3,1
fa06ee17,0
de205cfb,0
3153183e,0
9e344dd7,0
18571fba,0
ae1c6025,0
5a41f957,0
4cb7cf01,0
d4a29503,0
80635e9d,1
31aaf970,1
70d30c72,1
525518fa,0
8d2f20ec,1
76948054,1
63cf2578,0
470ec391,0
55429df7,1
4ff9259d,1
2e7aacac,0
c01b777c,1
b500cfda,0
5348bbcb,0
e0dd771f,1
fec30987,0
d1f276b2,0
0d12a5b5,1
e8584916,1
c0559d23,0
4dccb31e,0
5596ac1e,1
a4bc434a,0
0c75be81,0
9068fc1c,0
f61c3d0f,0
695d4472,1
617d2876,1
d5556950,1
506cc476,0
2726f459,1
23874845,0
2eb5f7f1,1
c0aab04d,0
2d5e9a14,0
bf0f6132,1
5be9d0d7,1
62d94f78,0
fe038d66,0
885fce63,1
9464643e,0
3029280d,1
e05fca22,1
5c6dd084,1
9fb68f55,0
9e3d7ae1,1
ffb8666b,0
d2fc7e85,0
53d9c4b0,0
5f0bffc0,1
9a133ee8,1
ffa45bf0,0
4e07f041,0
24aa03bd,0
2c700be9,1
065697d1,0
4000b060,0
46997074,1
b6dfd718,1
95aac0c4,0
7052b0f5,1
9386bc38,1
c0820489,0
cdc1e507,0
d338d323,1
7e9cbcdb,1
53e70996,0
74541fce,1
91642a3b,0
ee9ec11c,0
5db2801c,0
e237b0a5,1
6211090f,0
460d5460,1
042fcda1,1
88c76b38,0
ccbbe69f,1
866f7ed0,0
5aa3381d,1
ded3b05e,1
b7a9fe1f,1
8ccd50d1,1
578ff804,1
12d7f2e5,1
dc30a0c6,1
fc2af565,0
d3c74c28,0
15b5e4ea,1
0ac525e8,0
68e465e1,0
1fac3e09,0
7f768cde,1
ba3290c1,1
670a4e75,1
9bdca776,1
4a1afd72,1
c6abd04e,0
2717d0ce,1
8f718c91,0
605c9e02,1
9da4a75a,1
2b83f6c1,0
9ad7aece,1
dfc09c85,0
caf51e56,1
f918dc78,0
e75ae150,0
09d9635a,1
46ead17c,0
46965644,0
f0d00dd5,1
fda0b045,0
f49416a1,0
62e4f264,0
2ae044bf,1
4973d998,0
b4bd9121,0
02c09788,0
db2338e7,0
dfb58abc,0
3c77b8ca,0
a23e653a,0
fb7d080d,0
f55234ff,1
9c050970,1
2aab805c,1
c6a2b87f,1
5a4fb0bc,0
6e334786,0
8f6b28bb,0
57292b8e,0
30a389b8,1
4c5152e3,0
6ccfb547,1
17092079,0
8e880ee2,0
9e2979c7,0
f5c4abb2,0
9b6f2ea6,1
be502626,0
21511777,0
101d3356,0
2aed822a,0
6c8d0e29,0
c94321f0,0
a5375ba1,0
cce03382,1
b40febd2,1
785c3870,1
65cb8de0,0
709bd84d,1
e275a8c3,0
4cdceea0,0
1512cd69,0
8ea08737,0
6674f309,1
5343c9c7,1
4c850ced,0
9c89d606,0
0ecd4783,1
c38cd99b,0
d0fc1e3f,0
220592b4,1
23d87fef,0
b22fafee,1
10159f72,0
f2af37e3,0
59ac2b81,1
67c77aa7,0
b90d67c6,1
3e11d647,0
f03f14c0,0
31db9495,1
fa202193,0
db8dcb3c,1
5f8b0d6c,1
5e8317c9,0
0574a278,1
f67a07fe,0
d3aec72e,1
884db3a6,0
098e7a4e,1
639b345c,1
3b557bdf,0
e0c43d5b,1
e5d53baf,0
dbe6eec4,1
68cdf519,0
83b0f5a2,1
cee26e63,0
26149e79,0
05ad7f45,0
6662f1b7,1
6bd6bf9f,0
c4197e3c,1
03ab4e3c,1
8fa23615,1
90edf3b3,0
9e0b552d,0
0b70bc9d,1
97d55afa,0
c510ef05,1
f6f4fb43,0
acce2684,1
69e2b955,0
a823b7e4,0
a72e1b8a,1
2b5c07c0,1
9cde874b,1
4ec77024,1
269a8a3b,0
2e8d95dc,0
40c12448,1
23149a48,0
31cc0ef9,1
ba64e49c,1
40cff99a,1
5f0ac07a,0
9fbd5876,0
96812375,0
ee838fe3,0
cab4b98e,1
e0ec45aa,0
ab805b95,0
eb47baad,0
5de09ca6,1
68c4600d,1
edbc52da,0
0016359b,0
1393dd93,1
f2cb929e,1
3c356cc8,1
86eefd44,1
3d978b4f,0
5c91c44a,0
ba433446,1
c3e66334,1
65dcde0a,1
6a3d7e02,0
cde2b9f5,1
317de1e1,0
56eaa6a7,1
64cca309,0
d9b424a0,1
f93d204d,1
0b690708,1
782ba7b8,0
658670d3,0
006ac170,1
c1ddfc80,0
87f8e12c,1
1a30f504,1
f4f7c3ff,0
66305c5a,0
3fbd6c6d,1
57aa76cb,0
e25212dd,0
49a6b86f,1
eb825e9f,1
e53651e8,0
f30ced80,1
aba1c214,0
45cb449e,0
b5aec51b,0
b28b0025,1
523bedd4,1
5133ac61,1
167fedce,1
0a8ea7d5,0
02046547,0
456fdfb3,1
6dbfc3cc,0
3c3b2e37,1
3c520e90,0
49bc92cf,0
bb87968e,0
663b8c68,0
cce60f1b,1
8a69e371,1
813a28fd,1
b10c6436,0
973bd252,1
fd86e600,0
9bf4b9ef,1
927bed4a,0
4634da5d,0
b80f2b70,0
a589d05f,1
d2ba0917,1
24f2bf46,1
3a96ae50,1
d0f52aa5,1
69b602a5,0
e2ecbc4f,1
dea7f519,0
0e42297a,0
a6eff4e1,0
5e17061c,1
e86ba0b8,1
22907d44,0
e413edb7,1
d8c99b2c,1
01138f97,1
ffb8c4c8,0
f2ff97cd,0
1cacd149,0
cbfc6d6c,0
4a80f29f,0
288c8946,0
729a1852,0
3dfd157f,0
ade2b823,0
4523bf7f,0
7022e4d2,1
b7f0eb5a,0
5eb866c7,0
8b37e4b3,0
677f3c57,0
c3b0947e,1
db3944c3,0
394aa73c,1
7e788f8d,0
42719f47,0
044e117d,0
947fc92b,0
9630add1,0
89d8f6ce,1
a8cc69af,1
e41851bd,0
35d9e14d,1
eb0f0c85,1
78557a1f,1
5f676d6a,0
d56eebcf,1
15301af7,1
082b121d,0
cc830f7c,1
aca3d94e,1
748bd9bc,0
82c8a042,0
d6c8d5e8,1
3d8cda54,1
118024b7,0
ca0967a6,1
df493fc4,0
587f0690,0
53039be6,1
ce79f4b6,0
89ac3712,1
fbd23351,1
77b9c5ae,1
85198a40,0
4811f26d,1
9f8e2665,0
911ba813,1
d72bd6e0,0
4285fa61,0
4c8c82b3,1
581615bb,0
0491b6dc,1
125065a4,0
57561895,1
eccfb1f7,1
dd4aba22,0
e1e271ce,1
a3ca60eb,1
f81bd584,0
9e5952fb,1
0c81ba35,0
c3272f41,1
a1fb1cfe,0
977be103,1
f6d0e8cc,1
65b3e9d5,0
ca55f973,0
1df43176,1
34dade7e,1
6f1d93cd,0
a74d1101,0
ceb4ec05,1
17f273c1,0
5e5b9c6b,0
197e5d3c,1
eaef0c6d,1
907e2788,1
6b1f9f1f,1
85cccae8,0
3056b0df,1
843c98c7,1
8c59864f,1
4873aaf9,1
ff587ee4,0
d69926b3,0
4c685c95,0
62f68cf0,0
b9d30478,0
0748847a,1
c6156332,1
fabd399d,0
9f98231f,1
4e33b102,1
cc316ce5,1
6ddf1894,1
335f3348,1
d66bfa9c,0
a2b5af3d,0
6817465b,1
9b31dd13,0
e23febd0,1
903bc2a3,0
ae33ab4b,1
c1133f38,1
19e37e45,0
3ba0184d,0
fcb72aac,0
a9ff58df,0
015de29a,0
2bdaffb4,0
e4f1a648,1
48fdfaca,0
d0220b15,1
6047f558,0
1ccf0976,0
1147dcdd,1
7077f863,1
16ec3845,0
6ef08731,1
a14e37d6,1
a20cd205,0
e20e2f90,1
ae6a9572,0
5860e9a8,1
0e92f34f,0
f1687422,1
08c3287c,0
5e545bbb,0
9c251fd3,1
55a25f90,1
556f4c49,0
56412593,1
1b6fb772,0
667f89f4,1
53236a4f,0
73b81952,1
a834a542,1
aa3c3245,0
8f9103ff,1
2a8c77c1,1
79c27d05,1
e6d7a129,1
c3c460b9,0
d93cf634,0
9413f49c,0
17a2f49b,0
bbe2a8aa,0
10161fb3,0
dede098b,1
5fc5b52a,0
0f1b01cc,1
1575ae60,0
0524bf62,1
50f03077,1
a6a9592d,1
3749b037,0
ce5d561b,0
d7de6fdd,1
4a94c85c,1
f48fcd16,1
22e8b22b,1
8c93f2f3,1
f753008b,0
28d2b524,0
52621ebd,0
31f80bc8,1
260c3cf5,1
d3540baf,0
3d801504,0
47922fc1,1
1d0a70e1,0
02a16fc3,1
5d4150ba,1
fe3f4c00,1
d75bcf40,1
8e2db03b,0
a7f8a8dc,0
c48ac31f,0
00d2684b,0
c773a006,0
95806426,0
44b5c6ab,1
71d7e89f,1
30c0e8e7,1
b26aea4e,1
cb851f38,0
ce323b62,0
bdafe0ad,1
ae36fa7b,1
7e5b2643,0
a6a98e30,0
090557d8,1
fa1f8b9b,1
bee5898e,0
08565b8e,1
1a686316,0
bdbc8882,0
6b424a4d,1
c5b7ce03,0
ad685b10,0
84b33104,0
60c0c7f9,0
72a46be4,1
37971481,1
ad732204,0
8beaa9e5,1
a31bad23,1
427da875,0
e87bf2f7,1
b15250b9,0
552a6079,0
e39ceca8,1
98461757,0
461b6ee1,1
b7fa4478,1
cd6f2575,0
2817d70a,0
965690aa,0
f720e122,1
1a988906,1
7a0d12c4,1
9a53f8f6,0
4616d7cc,1
7e914a48,1
424b16cc,1
f9c198f3,0
db719be5,1
4e663a7b,1
51efb4fa,0
4a428afd,0
97d32388,0
0ebea498,1
5f8e2e5d,0
5078e0ef,0
48ff87a3,1
6b71375c,0
5ef3504b,0
2b099135,0
12b44fe2,0
9074ae4b,0
bbc6a259,1
07bb35ba,0
b4a03d38,0
5c75a08a,1
8620b200,1
1aa4a1f6,0
32622457,0
cbdbe4cb,0
b61cc273,0
d60ec875,1
916b42cb,1
28e4732c,0
38db6864,1
1166643b,0
eec4343a,1
c70c6291,1
432f45f8,1
9f82c8c0,0
0c3aa3af,0
f207171c,1
ada5a6ed,0
b8dd4de2,1
08436bc7,1
daaa02b0,0
42a20f9b,1
e0703c01,1
15a28301,0
8ae19bcb,0
93d869c6,0
e4f82ac0,1
1e90b649,0
45610898,0
c0c11777,1
829a8fb4,1
8c324919,1
ba9ff7c1,0
7572c907,1
7af74c0c,1
72684ceb,1
ba3cbd1e,0
b36a9529,1
d1aa3738,0
5106ac32,0
94f297c3,0
0c4f82f3,0
284c8e84,0
6f7c117f,0
387aa7ac,1
66638338,0
0c7a8a66,0
076e8740,0
2c5a46c6,1
c09a5024,0
9d2b6a80,1
5c76c288,1
6502486b,0
2266877f,0
5c56aaa5,0
c08f6f0d,1
18fc3978,0
10849a52,0
1d4a28ef,0
062449bc,1
d896fbd9,1
fafb6f18,0
afd8a13f,1
46855064,0
13382687,0
0155335f,1
e1ed4e41,0
7fb499a5,0
58fc9123,0
2817cb6a,1
ec5d3bde,0
75d6da4a,0
d02582be,0
17a66914,0
8bbb04fa,0
ad49f517,0
3e1c690e,1
c65b9039,0
3ea47c20,1
07c8a0e4,1
00d6b609,0
936e4d86,0
8050a27d,1
ac83cf28,1
24bcd467,1
60a1b169,1
8e5d83e7,0
a6ef49d2,1
fbed611e,1
92704402,1
fd2f6b11,0
9087212f,0
0e5c0725,1
722df6a5,1
d027c7bf,0
ac1e4183,1
eb9c07a4,1
bdc39a68,1
2d77db4d,1
957957ee,1
46ee3491,1
7e221489,1
60e595b5,0
672c6aa9,1
3445523a,1
2017a605,0
657f675a,0
286a54c8,1
1e690ac4,1
8fe296d2,0
9017be4d,0
0bb90222,1
e6763819,0
40d250bf,0
1034465b,0
8483b9e7,0
bd4de40b,1
e5a949ce,1
5197e1d1,0
9ccc945a,0
9095d05d,0
f570ebea,0
f7bf5fa5,1
870914f8,1
580a4141,1
b5b92a33,0
5b8caa68,1
5abc9a57,0
a2d25857,0
ed699be6,0
659bb3b1,1
6d4543d6,0
db274bd2,0
939cac0c,0
2d3307af,0
73fe5fcf,1
28926a99,0
c88574a1,1
3d624ca1,0
f790666e,1
79a7e7d9,1
97287ba5,0
0f279327,0
78d2cbdf,0
79b167b2,1
161a2801,1
cbeb302b,0
9facceff,1
0364ab87,0
4a7de8a6,1
a7bd5f40,0
8346a825,0
d37f451d,1
f12a7c9c,1
829cff16,0
0481acf1,0
6d54ab33,1
295e0390,0
6b7a720d,0
ec4c1753,0
8912d5ba,1
9014ad23,1
b775f3ef,0
10e199b0,1
fd09d8e6,0
3f578342,0
26c31411,1
ae055e1b,1
eadcd5a8,0
e818a55f,0
456585db,1
6b02e8d6,1
0aa6f7d9,1
18bdcad8,0
30e2f9b0,0
af94d690,1
a69afb88,0
6323bebb,1
7bbea56e,0
d9bcc42c,1
3a135b9e,1
e203c8c0,0
d2ea8727,0
d4906433,1
b09f2f79,1
275f6299,0
6779ebbf,0
f6acf4d1,0
1cc0b210,0
147623bb,1
e3915566,1
05671106,1
1cf326a6,1
83e31924,0
f3e394b3,0
a075ba07,0
e3b979d6,0
0be341e1,0
01d9792e,0
36ea2a68,0
8b30f582,1
c437a8a9,0
dfb75a15,1
1c5d02f4,1
02e4febf,1
220ce3af,0
af0e4307,0
91cff1a5,0
bfad4b63,0
a0dbd09e,1
1c80a6e4,1
a68e860a,0
6b5a8300,1
cc8c0dfc,1
8310119e,0
7edbdc5a,0
d6e91fb7,1
53f7bb0f,1
70e7ff28,0
2d7c0a4b,0
f8bb47b8,1
55a5be7e,0
d4693eea,1
cb9132e8,1
941b4edc,0
d1291a59,1
4013d336,0
551c1d44,0
cdfcdbfe,1
99c7b1c7,0
1142991d,0
7168e518,1
f9de8df5,0
b1e176bd,1
d5eebd3c,1
7ea15348,0
769edca2,0
f1e2963b,0
255d359d,1
12615474,0
9cf31a21,1
cc1ffcff,0
4b4e7578,0
fef9a80a,1
76965fd8,1
8f7f1d37,0
62da3c3d,1
c8ef0ef3,0
ffa51ef4,0
3d18f3c3,0
7dd1fe8e,1
a9411316,1
2198b816,1
a697394d,0
f4bc7072,1
5229df6e,1
5322a832,1
dba41aad,1
405e28c4,1
01a43dde,0
0049ee5b,0
91d0f9b9,1
a20a7c58,0
b0fb0929,0
8e9fa971,0
d6d150d2,0
dafa1c94,0
155dc0dd,1
b96451c6,1
1bf43d05,0
9cc1e974,1
021a9de0,0
c9aa203d,1
eae0c76f,0
bd8ae42f,0
2df78496,0
2d301cdb,0
28e8936a,0
a9377b84,0
3a6fea2f,1
762c1b26,1
c7f8521e,1
6e919020,0
4bf4b691,1
3dc16d47,1
321d35fe,1
1fc9f9a4,0
a10a7ec5,0
b473e5af,0
29594096,0
f4da1d18,0
de5b96b6,1
0bcaab9e,1
ab85204e,1
2e120292,0
d919dfe6,0
13f7cdb4,1
eed94ba0,1
28fa6a15,0
ee97dd68,1
368a1c21,0
403bd3cd,1
68a73be6,0
24d0a2db,1
6d181593,0
66017a5e,0
c90eb3bf,1
8d2d4c59,1
313cfa27,0
f5e4c560,1
2ac4b409,0
ca2a5159,0
98ee6258,0
c80570c2,1
28c362a8,1
8cd07fdf,1
991a372c,0
c7779481,1
569df071,0
d983606a,0
8d3501f1,1
df25219d,1
3f5cf318,0
609a8bc5,1
a3173e89,0
f84efae6,1
7cee4ead,1
b1d6e520,0
fd50b503,1
8c5cf7c5,0
45da6c3f,0
c020a311,1
73914efa,1
4bd921d3,1
2d2ca064,1
e6457d0f,1
9ff90a2d,1
8bc3e4cd,0
c2da24d9,1
9dbe71be,1
ab638a8a,0
a0618869,1
9a997df8,0
07b62cd2,0
57bdfd9c,0
0df523c4,0
cfde6d6a,0
cce7427d,1
7a91c0bb,0
d1d640a1,0
9072855c,1
e6a363cb,0
3f3db71e,1
49b8d860,0
e214330d,0
4a67f61c,1
a63f2cac,1
edbf3fe2,0
cb27c4b2,0
86fd92ae,0
986e18de,0
583731f8,1
f96d326d,0
bc73695e,0
53e732dd,0
8800a565,0
003e2533,0
f3fccdef,0
10bacc8b,0
90a89d29,0
bcf5fe53,1
432a8743,1
72957100,1
caa701d6,0
fcca9330,0
82342112,0
bfa8dd3d,0
6b66c167,1
d00c9eff,1
bc9c115d,1
cae064ec,1
4b76de1a,0
4960ff5e,0
c87600a6,1
d26df7a5,1
e748dfd9,1
a3b6bd01,1
db7efe12,0
0ce3a51d,0
cbf42d34,0
e2704a0a,1
46e3eb49,0
8363341d,0
5cd69a04,0
a794094c,0
59e97809,1
1849bcba,1
636d7fb4,0
33cec290,0
78f07bae,0
b1555c44,1
1506b316,0
e292180a,0
79ca7395,0
99b493ba,1
a8b08226,1
3c86a9bb,1
ee639cfc,0
e1c32180,0
2330f580,0
1b959efc,1
d102552c,0
99ed3f72,1
f60c9ce7,1
0aaa04eb,1
705963d2,1
7582bc84,0
b4117464,1
0ae81c9a,0
919679bc,1
401fdcb6,0
57d4ffaf,1
5fb231b8,1
1310c0cf,0
77e2a791,1
63eea904,0
2e29ffe6,0
ed1d7e6a,1
d1dae2ed,0
8921f261,1
85a77769,1
d5145f75,1
1c59ecd7,1
2157126f,0
851dde8d,0
e811e147,0
e5f217b4,0
40fb2148,1
4744baea,1
2926b3bf,1
87ee5fd4,0
0547a434,0
34decde0,1
a1b3bc5e,0
3a63a8fc,0
4928d5ab,1
8f916238,1
ace0274a,0
fcb9ae64,1
82477720,0
790348f1,0
75136846,0
a3bf717a,1
8a51b79c,1
e70ce8a8,0
c138e908,1
1e46e726,1
a0c0f52c,1
e31a8760,0
92426e02,0
d66fc59d,0
0f291219,1
a975dc8f,0
00b46048,0
e61ccf04,1
ad612bc1,0
ca518288,0
07a464f7,0
5b046cb3,1
c892c166,1
021598a3,1
db73e0a8,0
3239629b,0
8cc61b88,1
a36491c9,0
a06c0b0c,1
1e7ef635,0
55c575b4,0
92d79baf,0
3dfc6839,0
b1eb0715,0
0be8477c,1
55693a8c,1
7b870ef2,0
85e67043,1
2913c028,0
7341493c,0
e8023a50,1
46d2d1c6,1
a2deba83,0
799f2cb5,1
347996fb,0
eded4746,1
dfd58360,1
e7e810fb,0
4ff91d17,1
6e732dc2,0
0573521a,1
13a161a1,1
e7e86f30,1
27071fb2,0
b2405b20,1
0ed7f580,1
57c7332a,1
598bbf22,0
ebe793c2,1
da93fcd8,1
d9f9d1dd,0
5c2d63bc,1
a99e8b8a,0
3779d864,1
b9f880f8,1
9b42b3ed,1
7b284e06,1
7ae420f7,1
0d6b3c24,0
635e1044,0
d16df2a0,0
6cad9db9,1
04201f10,0
208db10b,1
4ac9a922,1
42516f28,0
8f25775b,0
74a83529,0
4e516407,1
1ee5d971,1
cfa157fb,0
50e8ff4a,1
986d3f9b,0
756c8e9c,0
0681c00c,0
ab9bbff0,0
4222bda4,0
ed2173d2,0
5c96e712,1
86a88b85,1
3a5512dd,1
5fb845bf,1
508efed6,1
a0f10571,1
a8d6c61f,1
d38f2b17,1
8e08d903,1
d4eb2a5f,0
ff44728e,1
b599a782,1
9fbdc1bb,0
a80d723a,0
6011d5da,0
41725dc9,1
96319d3f,1
3917a392,0
2dbe89f0,0
b1f13958,1
ac1d3bf3,1
15ae7b55,1
e6846355,0
0e06c710,1
6b90cfb7,0
53e52bc2,0
3d03b37b,0
2f40b221,0
1fef00c4,1
a8345a6c,1
d1d03c0e,0
49cbf55f,0
65c52a1a,1
c9eae32b,0
4bc8492e,1
859af54d,0
3ec44c7d,1
3d679c7a,0
80837d03,0
0a505c64,0
28be5cad,0
051e60a8,1
f72c6584,0
c09700c2,1
33a40925,0
905dce04,0
da3704db,1
fe898dad,1
39bfa690,1
dfdf55b8,1
022db205,0
3e3730ee,1
78f3ea76,0
1bcdf3e1,0
4a51e186,0
d934713d,1
d4ee8479,1
eb0a237c,0
c733e03f,0
57ac032b,0
3bf6f382,1
ca817d6d,0
1413717b,1
5331d114,1
1b467848,0
51f73fb0,1
4be3ca05,1
c8ba6fea,1
cedee74d,1
87cab6ba,0
b45daf33,1
bbc1f22a,0
9902e1bd,1
bb01c946,0
ac761e41,1
0f99f816,0
9f914539,0
7c81f6c1,1
700f6946,0
29b07597,1
a617f7b1,1
e819f03d,1
d3080ed2,1
1f2cb5df,1
355d166c,0
a1a8fa0e,1
54a833f4,0
2586bee3,0
a93bfaa6,1
9f9a57d8,1
3934fcdc,1
cd4062f8,0
4a553487,1
dd0e9da2,1
11dfc2da,0
5dc6e70f,0
cbc46316,0
a85c70e1,1
698263fa,1
38575da8,0
1760b866,1
ce6e768e,1
f27b709e,0
3381b65f,0
5aa94203,0
1785d6a7,1
06344bda,0
705ce5c5,1
f3af2726,1
e959b83f,0
06331603,1
92cf0048,1
bea04c70,0
c95001f4,1
0f117894,0
fc92a8f8,1
0ffa8cbe,0
8ef9ea28,1
d9078b9c,1
39021eb0,1
a4a87295,0
9c902fd6,1
773a3e88,1
55778ec6,1
86cba550,0
b5887876,0
fafdea2f,1
1b19196c,0
332fb736,0
f471fc7f,1
e63f021c,1
61a26ece,0
99d6ab9b,1
d51d0ef5,0
2f2b8275,0
79e00b3c,1
8be8b768,0
19857dba,1
11e38f95,1
5c3b46d5,0
421e3edc,1
c0003919,1
d71b8d6f,0
82f07dae,0
39eab804,1
e13a1f23,0
44d3a7b1,0
8f8a4800,1
144ab928,1
0097aa65,0
66ecf88e,0
a54a85a9,1
bc1a6579,0
3d9aca8c,0
3aa087b1,1
252954fd,1
6361c910,1
ebb5b537,0
768dc399,1
b6e7ffe1,1
67079d5f,1
ff039cb9,1
ed9e5f95,0
c5a3863d,0
8886fb72,0
b5779191,0
4f83f8d7,1
1371fc56,0
256018eb,1
72ef259b,1
387ce610,1
5b6d322a,0
68a71dfb,0
0f924f87,1
