source,target,tran_id,tx_type,base_amt
d2fa72bf,70c0832b,289070,4,222.01
62d14445,31db9495,289517,4,699.93
e0a3fa34,947fc92b,289549,4,520.16
9fd646c1,f3b51c81,290203,4,469.7
c44087f5,5e58c1f2,290544,4,869.5
53ec742d,907e2788,290598,4,862.88
963731f5,7e5b6d27,291798,4,871.83
32492018,f097d87a,293074,4,312.61
bd9432f5,701df3d9,293575,4,105.95
5bcf0fc6,914697e8,294293,4,577.67
f143b288,7168e518,295009,4,610.39
5c0945b1,ac5ebdaf,295443,4,171.8
9614844a,a7b34e72,295653,4,766.84
b0580646,a85f838f,296852,4,1074.18
f58eea3c,9e344dd7,296856,4,379.36
12d7f2e5,8c936379,298009,4,209.83
0d72784f,9a53f8f6,298223,4,323.28
dcf7f4e5,003cd8f3,299159,4,473.87
1c3c8877,888d33e5,299881,4,659.6
b1ca50f4,04b23f4b,300917,4,888.15
c4197e3c,c24ead0c,302194,4,545.36
81dc7b4b,8ace0dd1,302921,4,477.37
fcfb989d,5819cc1d,303340,4,172.04
f39614ba,ff546eca,303651,4,353.54
9c9de77a,ea10a7f9,303667,4,880.48
de5b96b6,1e6c6117,304452,4,163.43
a86ce186,ea70ab72,304618,4,478.68
45e23108,23ec6707,305535,4,336.32
82c8a042,5277461e,306003,4,513.36
8ae6ce03,dbacbba4,306191,4,549.08
40095c35,288d30d3,306270,4,702.01
1eafc8fe,dc0167f3,307811,4,443.72
0049ee5b,7e0c50e5,307936,4,640.59
deacd409,65b7c88d,308081,4,580.63
360e5a68,635e1044,308423,4,532.07
f9f93192,16824df3,309285,4,541.31
b5c519cd,b7a9fe1f,310306,4,469.76
26e56dc0,4321a6a3,310358,4,554.51
aff19471,82bc8caf,311037,4,994.66
9c53afd5,4288d495,311184,4,690.31
7bbea56e,44fa2730,312881,4,932.0
40c407ab,3f3c38e2,313429,4,320.18
24fd6752,6ddb3c14,314818,4,377.77
1bfebb6c,15765209,315147,4,985.9
d3bb1a72,5280270b,315414,4,997.01
8349fdde,8600f68f,316255,4,303.14
1edc5d8d,7880eafc,317662,4,576.06
8167ad6e,dd6c1a92,318114,4,436.39
c09cb746,bf768e28,320324,4,946.06
4ff91d17,3a0763d3,320910,4,465.39
d1db5340,87a2d0ba,321140,4,809.31
de99134b,a02a2693,321417,4,286.68
d3787021,aa58cb16,322164,4,178.56
f57254a9,43d80e32,322911,4,228.72
088d3fc7,e36dce5d,323120,4,1030.56
93752b75,85d9870e,323364,4,146.9
633c275c,3ea84752,324114,4,274.96
8fa23615,238e0fdd,324226,4,565.99
1c80a6e4,3cb2cd86,324632,4,194.53
6bd6bf9f,ba710ee0,325115,4,352.71
8e13d63c,651e2048,325565,4,425.04
cfa157fb,d3adb450,326049,4,714.47
a4179045,39f0d5ec,326232,4,654.84
999c8310,37475809,326503,4,1037.37
0ae3184a,0547a434,327132,4,821.32
c78916c4,bce08420,327263,4,216.74
a73ff5ea,293c038c,327370,4,557.16
eeb0e999,da11106f,329960,4,753.29
5ad7f7f8,ff8a31da,330241,4,326.08
911ba813,96ce7292,330290,4,915.92
33ee9dbf,dc6ed41b,330661,4,773.67
aba1c214,4f843dcf,330779,4,792.83
db779556,11897311,330943,4,602.88
ab805b95,8be8b768,331324,4,416.43
1420a504,f0f81225,331662,4,319.49
76873d6f,6f195a84,331684,4,469.11
6817465b,663b8c68,332217,4,231.88
2ebd281a,38caf6b6,332475,4,230.62
456fdfb3,e386ebf7,333122,4,698.98
09ff06e2,4cb7cf01,333288,4,111.72
094582a7,a1f841c3,333974,4,899.88
309ccbb4,d3adb450,335066,4,547.52
9aca390e,76948054,335246,4,103.6
f8388bc5,c4197e3c,336663,4,146.54
9f9a57d8,7aad061c,337299,4,759.85
e7e4e57d,83b48308,339232,4,855.51
ba823019,4991f6cf,339384,4,773.85
63680a7c,872a0b0f,339435,4,901.97
895ca798,3fd35831,339797,4,318.18
48e0a604,5ee123bb,340774,4,237.4
5c1833f0,4ff92fc9,342935,4,121.97
ded3b05e,a978d9e3,343196,4,148.69
8e905376,4b76de1a,343488,4,277.17
a3551ae5,fd77a141,344085,4,987.23
252954fd,4b436d4e,344806,4,766.03
1322a90b,cd0d7e5c,345376,4,612.74
55c575b4,9dff007b,345907,4,483.67
a4cab67a,a1f841c3,346038,4,396.88
be8a0e7c,f6a59864,346428,4,698.32
4d16a143,52535f26,346696,4,961.7
00fc0af3,e4f9205f,346968,4,439.48
de68c359,fb064dc5,348813,4,136.89
f3db71ef,2157126f,350531,4,766.48
aa277c1d,cc4517d9,352139,4,404.46
e1e68a04,b79dd0f6,352399,4,862.89
8bfaa4cb,6fcaa9d1,352676,4,674.82
f12c5371,4da01252,352735,4,691.39
fadff075,252954fd,353072,4,421.16
ae2b310d,6d0ad034,354394,4,858.0
c88ec6ca,febf6e76,354517,4,221.61
c0f5e227,307cd386,354566,4,484.95
e9725dc8,22d67ed7,355067,4,162.88
54e1cb2b,cbdbe4cb,356699,4,263.71
fd0b5327,83b48308,356981,4,300.21
695d4472,88c76b38,360421,4,420.81
85a78c9c,3d069ec0,361667,4,519.72
9facceff,a5025e96,362622,4,560.1
4479001f,ed2b4c9c,362873,4,226.68
7519c6c4,f401ac64,362912,4,707.34
41af8927,0f26cbf2,363978,4,599.91
8f8a4800,cd043602,364725,4,660.26
ab805b95,8be8b768,365449,4,736.07
9c87f3f1,5a36c0a6,365531,4,596.4
08fea4d0,59b6abf3,365597,4,458.91
4ca95d8c,20439095,366067,4,862.18
b0d578c7,11897311,366507,4,779.48
cabebc21,a06c0b0c,367701,4,351.15
38be57e6,52f6acfe,368420,4,491.04
59e1d5e3,e04e0e31,368657,4,321.52
b871463c,2f8e5560,369417,4,570.96
deacd409,65b7c88d,369866,4,786.87
ee80406d,beba2a0b,370091,4,336.61
1034c934,019682c4,370351,4,235.93
9f03df7f,0364ab87,370760,4,737.58
e55607d8,ac2bde9d,371151,4,793.64
d536389a,be2af18a,372081,4,349.07
c9ca0e7a,48715d65,372150,4,452.79
e0efdedf,70cded38,373030,4,890.94
2817d70a,8e2db03b,373180,4,923.65
3949ce4b,fafca3fe,373271,4,386.69
3bac3d48,699bc59f,373814,4,862.89
5f455a1c,496cb7dc,374454,4,188.29
4dae5a9e,037af83c,374608,4,667.69
fd0b5327,8d60d7d1,376969,4,104.26
320c3c0b,722df6a5,377982,4,789.22
cd77ef9d,49e8da28,379053,4,867.57
40f53ee1,2e29ffe6,379397,4,110.75
7e90e454,29342e2b,379861,4,135.0
9de51426,1269d6c1,380216,4,232.61
17b67bbf,b0231b62,381408,4,902.61
f735163f,4cb7cf01,381569,4,141.33
83a53b57,d9db885b,385544,4,1031.11
e2704a0a,8fc6bc59,385577,4,902.29
92426e02,6f3a1c86,385768,4,630.78
e3054c34,8e479e96,386150,4,450.75
a619d92b,261e862d,386633,4,108.63
a1b95ce1,33d2a673,387788,4,659.15
ff039cb9,6489680e,388555,4,996.05
9edd46d8,b93035ea,390654,4,989.78
cea09629,042fcda1,390711,4,900.69
3dfd157f,9a79061e,390951,4,649.38
e39ceca8,927bed4a,393396,4,579.65
6d42b85c,4479001f,393489,4,356.51
47af5c89,a062ba99,394900,4,626.6
24fd6752,6ddb3c14,395015,4,450.83
1cbdefea,78b0f258,395749,4,934.84
becb00ea,17750203,396400,4,814.11
72a346d7,f93d204d,397427,4,610.94
ac0249ea,25c5a8e8,397468,4,742.06
4f60e612,2f40b221,397644,4,558.01
0709ce30,1435c05a,398283,4,912.96
2330f580,cc4269cb,398553,4,293.82
ea40ab64,238e0fdd,399024,4,389.38
ec8a3c86,9e3d7ae1,399475,4,454.47
f2ff97cd,fb1904f6,399578,4,176.77
4a230457,3a634a03,400768,4,350.99
5441fc93,d1291a59,401919,4,844.51
033563da,13f45c3c,403510,4,223.48
9c9de77a,ea10a7f9,404245,4,310.32
a03bca62,6a49d9be,405177,4,323.36
976a47de,81238b1b,406688,4,612.82
968dd3f2,936aa494,408240,4,363.1
7217b7ec,0bb2953d,408737,4,233.25
f80dc520,27ed533c,410192,4,656.93
3dfd157f,9a79061e,411020,4,467.83
119b3af9,160af15a,411932,4,537.76
6e334786,8299bb39,411998,4,892.1
1bb685cc,f0f54228,412454,4,734.47
e68ede00,2330f580,412940,4,686.74
8c633d47,936aa494,413151,4,875.24
4664f8d2,916b42cb,414053,4,395.86
f70fc373,9cbebf8a,414405,4,902.32
82078f42,bd257545,414570,4,790.42
f28ed3e0,1c59ecd7,414983,4,640.8
8524fac5,2623a9cc,415144,4,305.8
2df920a4,10244e79,415213,4,931.98
4c110f0f,fd79d32a,415385,4,978.25
a708034e,c7604492,415763,4,682.85
3cb2cd86,1c80a6e4,415804,4,265.17
c98cfa15,082b121d,416042,4,560.67
7e788f8d,1b863291,416388,4,161.49
f835dc2c,65c52a1a,418815,4,340.72
21949d20,1c54a958,420324,4,648.95
8dbf2c96,26328ad4,420595,4,395.58
565b3189,9c62186b,422509,4,921.43
4bab7445,fef74d48,422986,4,939.16
3d73cc54,15678fb4,423358,4,856.53
46bfb92d,795d8928,423376,4,587.46
8d3501f1,ea7a4f4e,423591,4,612.65
5917b7b6,28e61524,423669,4,351.29
35dabb7d,732ba515,423869,4,485.59
27ab9433,ea65a6f5,424550,4,905.44
2500d595,e08608ed,424670,4,622.2
88a0d37e,598c9917,424876,4,589.67
52316ce1,756ace86,425044,4,477.2
50f03077,2bb61fa8,425436,4,173.74
abb3f7bf,0610c7d3,425627,4,218.38
f7a1605f,da98269a,425655,4,295.61
766f762c,8e9fa971,426355,4,877.43
4e07f041,e668d3bf,427016,4,818.95
5ac8f4e1,9816d2f5,427227,4,464.02
19ce2212,42a20f9b,427562,4,804.83
ef5bb73b,c336b8a2,428637,4,242.49
7c08f4cc,c10d84c2,430427,4,441.59
4241abd3,4040650c,430782,4,587.87
9025c4da,01fc47c1,433499,4,863.81
46ead17c,db91e7f9,435283,4,987.22
c706b534,0d3c783c,436384,4,621.75
c510ef05,3392e412,436411,4,275.4
33d2a673,934eef41,436763,4,659.3
677f3c57,22881a29,439194,4,720.51
e704317b,d8b9814c,439648,4,336.76
b040137a,9e94dd55,440313,4,957.77
71202d75,649b090d,442491,4,764.72
28e4732c,40360ec5,442678,4,223.53
4fd259ca,a1f841c3,443794,4,552.46
ff122826,ec220400,444509,4,470.88
242e2288,93175c57,445468,4,926.61
4240b42a,b24ac9c3,446757,4,133.84
4e1b5e7d,e3f235bf,446933,4,675.34
f69b8a64,5fd33bf4,447628,4,496.67
22e8825a,d5178cd3,447752,4,821.23
2b52542b,2e110478,447791,4,729.1
f0d00dd5,e549e14f,448038,4,786.79
1ef0dfb3,6131a82b,448441,4,959.46
9d7c8f90,2d5e9a14,449281,4,649.18
f5b44704,e1565b1b,449915,4,1023.35
c94165cf,79a7e7d9,450089,4,632.77
bd59457f,c6d75010,450541,4,337.27
894b6235,9c53afd5,452331,4,934.53
d38f2b17,8a44a375,453223,4,330.79
f7962df0,8346a825,453523,4,732.25
fa6c5966,ee7ee558,454016,4,113.73
7ff7e296,e4e2df55,454222,4,671.0
b8fad211,1a1eb663,454721,4,387.19
c336b8a2,aa891da9,454726,4,859.51
bb170697,8601f6fa,455542,4,770.65
be2af18a,d536389a,455582,4,641.3
857b2104,2048e32d,455645,4,585.01
1a1b2082,1c0a4984,455730,4,563.62
78260d13,5aa2832e,455745,4,709.69
6f2ff21b,ae36fa7b,456696,4,959.66
21bdfb71,fbadf0f1,457545,4,389.96
28446813,5938e984,458459,4,507.09
3ff736d6,9d7e1cb4,459536,4,492.74
ec8a3c86,9e3d7ae1,459741,4,854.61
e3f235bf,7101e596,459773,4,351.91
0019b8d0,e8677534,460253,4,208.19
a0ee4f28,c0a9f1d9,460592,4,415.29
ccaf4eff,e6e58bb8,461206,4,339.44
6c977cd8,6fe678c0,461279,4,887.95
362f441c,54582875,461412,4,572.39
69d956e2,27a9df1a,461448,4,867.51
72cdb5f3,0863245d,462206,4,666.69
3f2539ef,95806426,462760,4,944.55
54bc8b48,9aa64238,463189,4,784.97
64f04018,9604caf2,463366,4,691.52
1e7ef635,5422f61c,464705,4,484.15
c8ea1f4e,0be76cf2,465985,4,392.02
8481f33b,d9dada38,466225,4,975.47
19c2da7b,98414cba,467420,4,305.5
a48f583a,7988b79a,468369,4,571.85
60a06901,f538e8ae,468895,4,966.18
1258398e,6361c910,469448,4,733.32
69d956e2,27a9df1a,470017,4,455.13
e40efbfb,ed1d7e6a,470768,4,392.71
5277461e,4de14edc,472111,4,765.88
454bcf2a,1581ef75,473289,4,775.54
7b852884,447f8876,473344,4,785.5
df55d9a2,0f2efe00,473582,4,294.91
ecdb7796,f83379c3,474154,4,861.71
4f58125d,d59bfbcd,474849,4,932.56
d2ebb2b0,3df4124f,474889,4,388.64
2fd35ad1,3bac3d48,475008,4,488.39
52d8b9c6,cb9132e8,475724,4,793.09
9496e890,b2024970,476000,4,388.35
efcdf837,d3f1d17c,476817,4,545.49
52535f26,1e768105,476887,4,431.43
0709ce30,1435c05a,477920,4,890.7
e976468d,876d4e8b,478112,4,745.14
d0eba6b6,66305c5a,479840,4,525.87
73a9ae1d,93df5fae,480057,4,755.0
a2ff8bb8,e275a8c3,480062,4,466.39
e413edb7,e1391469,481719,4,592.03
2df77a92,e08608ed,481833,4,229.05
e2705fdd,9604caf2,481930,4,264.74
2572e7e9,09e58519,482289,4,785.02
9f289cdd,75e01385,482381,4,876.16
03af3a03,2d1772de,482904,4,712.34
5134ca84,dd4aba22,484529,4,957.89
b7bae66e,e04fda5e,485545,4,654.79
c2da24d9,9464643e,485799,4,655.25
d24ba158,947fc92b,486784,4,947.05
97a8321f,fc859441,486857,4,686.37
50395944,9eb927a0,486905,4,308.09
9f535234,5ee123bb,487032,4,540.73
68cdf519,4a553487,487881,4,612.25
9017be4d,d50fd2af,488057,4,597.61
8df036e4,70dc89c7,490750,4,411.98
78754221,57561895,492998,4,685.01
78186530,6934e0e2,493170,4,359.75
55e2967b,2c5a46c6,493928,4,937.23
035faec6,00fc0af3,495904,4,707.3
a6eff4e1,62cfa0ba,496604,4,362.3
b20ce84b,65ab2f44,496809,4,794.84
c4359b50,9f157af5,496971,4,749.05
4772c7c6,c2683650,497033,4,421.92
0016359b,a0f10571,497342,4,582.77
979e97e9,c4c77840,497745,4,559.84
3c3b2e37,f47816f2,498708,4,722.42
65ec7365,7b870ef2,499113,4,688.17
0b75e9a2,e31b90ad,501322,4,980.47
0d778736,4a67f61c,503124,4,1035.65
cee2e40a,fb064dc5,504706,4,587.53
5f947cda,7acc7f70,505082,4,467.92
c6917988,65cb8de0,505963,4,420.83
3ecbda2f,767e2d3b,506574,4,966.97
4de55409,95b55fd9,507741,4,724.78
34455ef1,5c0945b1,508803,4,515.31
5ad7f7f8,ff8a31da,509083,4,914.43
a0ecfdd0,2926b3bf,509441,4,374.38
9a79061e,d6519f5e,509757,4,559.26
df493fc4,4c850ced,510312,4,115.58
9786e520,efcdf837,510655,4,456.95
4d87178c,3cd19c99,510722,4,488.4
5c2d63bc,1ee92071,511883,4,866.84
4725d505,78f07bae,513438,4,707.38
006cc052,c020a311,514020,4,544.94
3ed5e5ae,a48f583a,514023,4,512.51
83503e7f,5b1f87f6,514314,4,485.22
4b5be9b6,89b85dff,514715,4,396.34
2733397c,0bfd0e8c,515291,4,435.34
fd50b503,89a0aee7,515615,4,445.82
79c84956,cac899f8,515843,4,168.74
9b6f2ea6,cce03382,516173,4,206.64
0016359b,54432161,516359,4,364.66
62e4f264,8fe296d2,518033,4,189.08
75e9a366,0ea0d658,518224,4,797.13
38be57e6,12a4e0ad,518853,4,575.52
4811f26d,ae59cd7e,518950,4,301.77
4406a777,b8c640ee,519009,4,504.46
5132aa4d,f27b709e,519724,4,615.72
53f24d0d,15b5e4ea,520627,4,246.71
1f2cb5df,bdfbbc40,520654,4,394.92
65ab2f44,a794094c,521815,4,361.38
0f26cbf2,197e5d3c,522043,4,883.88
db3944c3,9e3d7ae1,522104,4,626.14
150d8281,eaef0c6d,522185,4,922.36
0fff75b6,8c371611,522687,4,652.1
41efa415,867a5ac7,523068,4,450.75
d986cc53,569a4f8b,523311,4,687.38
8ffa45b8,f664b535,523736,4,365.2
23e5497a,b91da37d,524238,4,270.31
341154a8,6323bebb,524452,4,387.08
49000854,255d359d,525113,4,789.46
275793c5,6ca84f24,525845,4,560.51
20639991,3decb3de,526371,4,486.01
1a1b2082,50676532,526444,4,614.37
18571fba,b58cfeaf,527000,4,237.97
636d7fb4,263f5b99,528053,4,498.62
17ed6c15,fea25e07,530377,4,647.05
c200f277,70013917,531057,4,543.46
682f82b2,f6005d5c,531528,4,152.16
d83a4169,e6465074,531674,4,343.04
1dcf08ae,65a723ae,532118,4,998.25
aef3698d,32622457,532429,4,464.0
28b8b164,e0e68e4a,532436,4,839.63
ecfde577,1adf00f5,533389,4,276.49
b26aea4e,ae33ab4b,533616,4,433.98
7101e596,e3f235bf,534030,4,480.49
2a09bf6b,28bd32d3,534682,4,801.31
deb417bb,8363341d,534984,4,862.43
b15250b9,0b7a659c,535026,4,756.83
8614a3bf,03ca0c81,535254,4,645.21
fcc2cbe1,7b870ef2,535560,4,825.77
8524fac5,2623a9cc,535628,4,636.53
1edc5d8d,7880eafc,538659,4,824.55
33ee9dbf,4873aaf9,538723,4,818.18
b87ff1da,df55d9a2,539269,4,365.29
40f53ee1,c73da462,539286,4,898.07
3056b0df,f585e7f3,540670,4,706.1
9b14d03a,1db4d64d,543004,4,646.05
6aaaffae,98f5e5d2,543503,4,702.03
bbeedf24,6a261add,543552,4,630.77
5e130ee1,6e73d4d5,544425,4,562.22
49e8da28,9519083b,544433,4,921.21
9aca390e,dfb58abc,545309,4,758.73
ac9bad0f,6152f53b,545615,4,560.54
674eaaa7,2bfe990e,545756,4,667.5
ee9d79a4,7891a74e,546076,4,377.33
18571fba,1bfa5c49,546643,4,664.54
2b39bb15,70f77ce6,546766,4,615.87
0d72784f,9a53f8f6,548679,4,494.19
a2ff8bb8,e275a8c3,549378,4,778.18
b871463c,2f8e5560,550073,4,658.59
4c5b8aa7,86e7a79a,550369,4,122.67
4da7708b,901ce75f,550492,4,631.34
faa1e4dc,ac761e41,550500,4,395.43
99ce841d,6aefce54,550556,4,749.94
9898eb39,a5c9f59e,550625,4,758.45
28c362a8,aac725d2,551107,4,374.66
b359d49a,64aa351f,551712,4,114.26
d387cce3,a0e96cf3,552047,4,840.08
4b5ddcd3,8741bc9a,553385,4,198.37
27ab9433,ea65a6f5,553639,4,424.53
976a47de,48bc1a62,554466,4,753.53
b473e5af,0db3e31d,555736,4,153.59
4869922b,213f36cc,555963,4,787.63
843c98c7,7ac91a43,556081,4,317.79
74549288,ea20f3ea,556215,4,292.31
b5b02902,d1291a59,556873,4,186.0
3233bb55,73212dd4,557302,4,802.3
48715d65,8dfc3a73,560908,4,656.81
d55d9a69,e20a42f9,561271,4,558.94
eb8828f6,c73da462,561839,4,532.15
885fce63,98ee6258,562448,4,126.11
4d459253,011adf76,562467,4,505.79
3190f18d,68a8dccc,563055,4,885.82
aacddb59,7f941643,565655,4,670.57
d0947c2f,ef2d326a,566672,4,550.29
b1034a1c,8349fdde,567404,4,489.8
663b8c68,af2c161b,567537,4,535.17
e7c49849,caf83f9f,568062,4,775.7
fd77a141,a3551ae5,569512,4,748.31
46bfb92d,e2d5ca9c,569966,4,177.51
bf3619f4,90abf6a7,570054,4,278.09
7c4f9e32,01ce75bf,570603,4,104.93
4d2acd5a,26e56dc0,571309,4,656.91
165f6b95,c8defa66,571514,4,600.18
913bd2f7,59ca7cdf,572386,4,592.59
82bc8caf,aff19471,572981,4,268.58
0abcbf72,72a346d7,574516,4,550.42
2df920a4,10244e79,575575,4,603.3
dc209585,35aec692,576727,4,581.18
fc859441,288d30d3,577571,4,146.19
fe3f4c00,6a3d7e02,578066,4,773.82
eb0bd07f,8950e611,578342,4,448.57
7af74c0c,6489680e,578952,4,807.73
5eb8334a,c1aa160c,579038,4,228.03
79cbeb58,176e0ab6,579672,4,876.95
8a8aec6d,83b320a3,579722,4,442.77
2a39b731,1cd78b8f,580954,4,702.42
3fbc4b39,889012e5,582058,4,195.22
9c902fd6,fbaaad38,582101,4,307.8
5134ca84,dd4aba22,584028,4,274.91
275793c5,6ca84f24,585096,4,466.93
857b2104,2048e32d,585652,4,271.41
67d1b97f,aa58cb16,585698,4,593.26
55a25f90,3c0d93d0,586067,4,258.98
c4bb6380,42ca5e21,588368,4,659.04
22883c98,d8825913,589661,4,836.18
cd77ef9d,49e8da28,590095,4,719.98
013e4d54,e4e2df55,590274,4,433.65
50a591c1,51b5aeac,590656,4,880.04
b229da1a,758048ef,591165,4,253.98
be9b672e,deb9110f,591308,4,418.78
2ffd748d,0ed63a4d,591539,4,531.9
d610dc94,3a286126,591801,4,851.95
4a902e0b,e9aa6b65,591805,4,682.18
50e4f0e1,7a464419,592891,4,626.74
169c018d,c5c366de,594268,4,610.61
1f324417,9d856ed8,595159,4,577.0
86bfdb9d,79cc05c3,595440,4,308.42
79c27d05,fdacbf47,596860,4,496.11
4288d495,70e7ff28,597442,4,670.61
b5516803,18571fba,597916,4,465.87
f1e2963b,a8280a4d,598208,4,483.0
261e862d,c09a5024,598217,4,627.46
ae3db659,0f117894,598384,4,619.47
95b55fd9,62f98fc0,598754,4,180.08
38e61f00,6c549871,598935,4,933.83
582d110f,c6984f57,599865,4,374.4
5d4c0773,37a62c01,599894,4,271.84
e3054c34,8e479e96,600285,4,774.67
ebf08bb3,83d469a5,600395,4,142.38
2817cb6a,e34ea03a,600735,4,703.08
a31a16fb,3a0763d3,600759,4,865.51
ceb4ec05,0615967b,601558,4,188.16
a9ff58df,53cf28ba,601733,4,387.48
1ceaefab,0e9511df,601755,4,439.12
cee26e63,9911a138,602095,4,428.98
456fdfb3,e386ebf7,602761,4,605.57
a32807a1,2594cfef,603878,4,602.1
92426e02,24bcd467,605568,4,779.38
8614a3bf,a3bf717a,605655,4,510.25
a0ecfdd0,6faf63eb,609204,4,162.86
896b1a41,b68e644f,610407,4,411.31
f735163f,4cb7cf01,610718,4,601.79
1df43176,d6d150d2,612020,4,959.84
b070a6bb,cc001330,612402,4,388.94
b6a5c3c1,7a464419,613272,4,538.27
2500d595,e08608ed,614654,4,422.37
cced52ea,e3a2d7db,614951,4,283.3
aad0db4b,428944b6,616377,4,893.47
f330f59c,4bc8492e,616877,4,962.16
834ef429,61945301,617191,4,190.62
ff427187,3686f36e,617725,4,371.18
1ad47c94,98d355e5,619385,4,590.64
63446e99,8c4aa5e6,619414,4,284.19
03925c4f,5e64d5b7,619732,4,323.57
454bacce,42c82fff,620417,4,938.66
71772a98,6be52c29,620717,4,531.61
cbba1409,8d5ac3c7,621646,4,894.13
9c39f961,a617f7b1,622372,4,777.89
39d34dcf,24fbd966,622511,4,932.47
f6a59864,be8a0e7c,623067,4,332.45
3decb3de,02bd43d6,623165,4,806.22
9ccdd6df,6244d0bc,624576,4,578.11
97d55afa,eb8828f6,626217,4,382.2
1c3072ea,2faadc2b,626765,4,541.63
8c59c41d,13f24438,627063,4,152.95
45aaa791,449a724c,627511,4,398.29
b96451c6,8b0cff50,629025,4,855.02
8fc6bc59,f12a7c9c,629434,4,944.36
fd77a141,a3551ae5,629983,4,713.08
9816d2f5,a0bd0896,632093,4,263.62
63b7a637,27ab9433,633631,4,455.08
854240eb,ba3cbd1e,633909,4,616.63
8f9103ff,e819f03d,633938,4,902.99
5133ac61,9f0b6bd0,636883,4,564.65
46bd5b74,c401eb08,639154,4,465.47
20787251,9d7e1cb4,639746,4,747.04
fdaa74a9,acce2684,641221,4,853.29
ed4daef2,c484a167,641344,4,187.62
d08ec6e7,1eb2e438,641490,4,590.62
d7582fc6,0cc7efaf,641515,4,702.1
e89984f0,d55a4265,645640,4,503.5
275793c5,6ca84f24,645950,4,252.43
430f6037,3832d2ab,646025,4,143.1
92cf0048,001dcc27,646465,4,266.82
8221dd5a,58b18c9d,646988,4,739.39
ab85204e,309ccbb4,651458,4,248.39
20097ce6,3e0ddf68,652259,4,275.58
3decb3de,da3704db,652364,4,474.0
d24ba158,947fc92b,652631,4,205.21
3e3d163f,1641713a,653759,4,431.42
79d397ba,deb417bb,654191,4,304.78
976a47de,48bc1a62,654323,4,256.04
6b90cfb7,e6e58bb8,654363,4,684.45
714fb754,9e219708,654776,4,921.26
7cd1c26f,02bc34b2,658150,4,343.6
f80b5ac3,eb0bd07f,658589,4,286.96
5eb8334a,c1aa160c,658614,4,209.08
221d1d9b,9fb68f55,658804,4,599.99
5b046cb3,c8defa66,659139,4,177.67
991cead0,7aad061c,659244,4,607.07
d1dae2ed,3147a28a,660161,4,467.04
d3adb450,8bed964e,660229,4,856.54
05ad7f45,d3833164,660626,4,379.11
bb08f494,e1e68a04,661152,4,863.21
b3fedb82,37efbd82,661353,4,315.14
4308d82e,80eeed8a,661942,4,676.26
4947ea2c,094582a7,663668,4,348.03
bbeedf24,6a261add,663843,4,446.74
4a348ed8,6b90cfb7,664570,4,831.66
586fd02a,fb1904f6,665302,4,375.85
c8ea1f4e,0be76cf2,666122,4,809.42
7edbdc5a,c5069531,667353,4,710.77
d1dae2ed,3147a28a,669311,4,179.38
37b32b09,852e3e23,669675,4,631.19
965690aa,006ac170,669972,4,786.66
0e4967ea,63c0e542,670773,4,851.05
daaa02b0,86df8a19,671507,4,741.32
1e90b649,01278240,672131,4,487.25
b6cb8ffd,8b0a4b67,673450,4,734.64
75a93ab3,7bcc615a,675993,4,368.77
3aa087b1,f585e7f3,679709,4,996.33
c6fb5991,7e1b78eb,681875,4,915.68
4947ea2c,094582a7,684797,4,638.28
9b95389e,65094c90,687726,4,274.57
abb3f7bf,0610c7d3,688012,4,132.55
867ed709,28e8936a,689922,4,739.83
e53e100c,46775955,690589,4,966.06
d919dfe6,888d33e5,693127,4,647.66
e37f4a48,1c5d02f4,693261,4,240.61
0d67b7ce,6bf3ce4d,694127,4,437.8
5fb8c8d2,a2ba11af,694652,4,472.59
cdbfd2d6,a99e8b8a,695068,4,109.24
94db1284,897c48b5,695276,4,241.68
cb4395c1,3983042c,695509,4,128.27
eae7196c,cd4062f8,695713,4,858.58
31026afd,b6a5c3c1,695836,4,196.13
ff427187,3686f36e,696994,4,337.42
612f2731,62785a4a,698033,4,188.19
f69b8a64,92762671,698051,4,681.17
fa3c8f06,e723848e,698369,4,954.01
f0faf79b,bfc667ef,699350,4,764.52
06555bde,1217b3c2,701216,4,880.86
8481b363,22e5547d,702586,4,802.06
07c8a0e4,632be177,702959,4,646.31
555d0c6d,341bf541,703249,4,194.83
d30e6ed5,3a96ae50,703762,4,980.28
7e90e454,31544b3e,705043,4,429.51
a0ee4f28,e6465074,705203,4,665.22
24cd2e38,590ac51e,706001,4,173.83
b8e4c6ea,eb8e9c44,708941,4,327.72
517e3ff2,854240eb,709210,4,987.68
0c4f82f3,7ff3da29,709468,4,955.87
2f848469,faddd4fd,710211,4,636.79
0be8477c,55f522d0,714063,4,940.34
9f8e2665,79d397ba,715921,4,655.75
c7a36c2f,2d3307af,717807,4,657.08
4a80f29f,da65d526,718270,4,804.66
71a35633,8c97cfbb,719125,4,278.64
1e1de291,9ed3d9e3,719812,4,460.9
40c671aa,b4845037,720268,4,206.42
4700ae29,479ac0ae,720860,4,290.58
8dbf2c96,484c8855,723404,4,764.72
2a09bf6b,28bd32d3,724864,4,520.91
9aca390e,c461f9bb,725155,4,427.11
aa307a55,391daf73,725691,4,693.2
6d0ad034,ae2b310d,725938,4,856.35
c7157849,cce532da,726619,4,851.67
0fcefa7a,f1e2963b,728032,4,264.36
e237b0a5,129a761b,729074,4,801.62
1fa619af,5c6dd084,729857,4,368.99
725ef94b,1edc5d8d,729864,4,892.45
